assists,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,currentTeamAbbrev,currentTeamName,draftOverall,draftRound,draftYear,firstSeasonForGameType,gamesPlayed,goals,height,isInHallOfFameYn,lastName,nationalityCode,playerId,points,positionCode,shootsCatches,skaterFullName,weight
21,Oshawa,CAN,1942-01-28,ON,,,,,,19611962,73,15,73.0,N,Brown,CAN,8445181,36,D,L,Arnie Brown,185.0
13,Detroit,USA,1936-02-14,MI,,,,,,19581959,50,3,71.0,N,Burns,USA,8445289,16,C,L,Charlie Burns,170.0
19,Verdun,CAN,1942-06-30,QC,,,,,,19621963,72,2,70.0,N,Harris,CAN,8446714,21,D,R,Ron Harris,190.0
48,Smooth Rock Falls,CAN,1941-12-11,ON,,,,,,19651966,74,24,68.0,N,Parise,CAN,8450196,72,L,L,J.P. Parise,176.0
33,Noranda,CAN,1943-12-09,QC,,,,,,19611962,73,30,69.0,N,Martin,CAN,8447627,63,C,R,Pit Martin,170.0
8,Kingston,CAN,1948-06-29,ON,,,7.0,2.0,1966.0,19681969,69,2,70.0,N,Smith,CAN,8451538,10,D,L,Rick Smith,200.0
29,Regina,CAN,1938-03-31,SK,,,,,,19591960,69,15,68.0,N,Hicke,CAN,8446856,44,R,L,Bill Hicke,164.0
0,Collingwood,CAN,1939-04-03,ON,,,,,,19651966,29,1,71.0,N,Sly,CAN,8449055,1,D,R,Darryl Sly,185.0
9,Red Deer,CAN,1945-07-29,AB,,,,,,19671968,59,9,72.0,N,Anderson,CAN,8444928,18,R,R,Ron Anderson,170.0
10,Montréal,CAN,1946-01-22,QC,,,,,,19661967,37,5,75.0,Y,Savard,CAN,8451150,15,D,L,Serge Savard,210.0
9,Rouyn,CAN,1949-10-25,QC,,,1.0,1.0,1969.0,19691970,66,10,71.0,N,Houle,CAN,8447988,19,L,L,Rejean Houle,170.0
19,Kirkland Lake,CAN,1943-03-11,ON,,,,,,19641965,70,1,71.0,N,Plager,CAN,8448156,20,D,L,Bob Plager,195.0
19,Sudbury,CAN,1937-02-11,ON,,,,,,19581959,67,27,73.0,N,Shack,CAN,8448974,46,L,L,Eddie Shack,200.0
4,Trail,CAN,1947-09-11,BC,,,,,,19701971,37,3,70.0,N,Rizzuto,CAN,8448348,7,C,L,Garth Rizzuto,175.0
38,Montréal,CAN,1943-11-29,QC,,,,,,19681969,77,25,72.0,N,Berry,CAN,8445072,63,L,L,Bob Berry,185.0
38,Kirkland Lake,CAN,1940-11-24,ON,,,,,,19611962,77,21,72.0,N,Hall,CAN,8446670,59,R,R,Murray Hall,175.0
4,Lac La Hache,CAN,1946-11-05,BC,,,17.0,2.0,1967.0,19691970,23,1,68.0,N,Karlander,CAN,8447138,5,C,L,Al Karlander,170.0
23,Edmonton,CAN,1946-10-02,AB,,,,,,19681969,75,4,69.0,N,Barrie,CAN,8445024,27,D,R,Doug Barrie,175.0
46,Lachine,CAN,1933-10-31,QC,,,,,,19561957,60,15,71.0,N,Goyette,CAN,8446623,61,C,L,Phil Goyette,170.0
25,Kenora,CAN,1938-10-07,ON,,,,,,19641965,68,8,71.0,N,Bergman,CAN,8445070,33,D,L,Gary Bergman,188.0
0,Selkirk,CAN,1944-11-29,MB,,,,,,19671968,2,0,69.0,N,Ball,CAN,8445006,0,D,R,Terry Ball,160.0
24,Wakaw,CAN,1938-08-02,SK,,,,,,19591960,78,36,70.0,N,Balon,CAN,8445007,60,L,L,Dave Balon,180.0
23,Duluth,USA,1940-04-17,MN,,,,,,19611962,59,17,71.0,N,Williams,USA,8449481,40,R,R,Tommy Williams,180.0
32,Levack,CAN,1939-12-14,ON,,,,,,19671968,77,19,71.0,N,St. Marseille,CAN,8449143,51,R,R,Frank St. Marseille,180.0
4,Richmond Hill,CAN,1942-12-01,ON,,,,,,19641965,25,2,70.0,N,Wall,CAN,8449321,6,D,L,Bob Wall,171.0
10,Sudbury,CAN,1949-01-28,ON,,,20.0,4.0,1966.0,19691970,60,7,73.0,N,Egers,CAN,8446141,17,R,L,Jack Egers,175.0
12,Cudworth,CAN,1946-01-28,SK,,,,,,19681969,57,1,70.0,N,Shmyr,CAN,8451352,13,D,L,Paul Shmyr,176.0
41,Montréal,CAN,1943-09-19,QC,,,,,,19631964,77,25,68.0,N,Boudrias,CAN,8445137,66,L,L,Andre Boudrias,165.0
1,Cleveland,USA,1945-01-09,OH,,,,,,19701971,2,0,73.0,N,Volmar,USA,8449307,1,R,R,Doug Volmar,215.0
7,Smithers,CAN,1943-07-06,BC,,,,,,19641965,57,3,70.0,N,Watson,CAN,8449371,10,D,L,Joe Watson,185.0
5,Lynn,USA,1947-06-29,MA,,,,,,19691970,19,1,72.0,N,Pleau,USA,8450472,6,C,L,Lawrence Pleau,185.0
27,Montréal,CAN,1945-06-07,QC,,,,,,19651966,78,6,69.0,N,Marotte,CAN,8447617,33,D,L,Gilles Marotte,205.0
1,Sherbrooke,CAN,1946-05-13,QC,,,,,,19701971,12,1,70.0,N,Heindl,CAN,8446763,2,L,L,Bill Heindl,175.0
16,Brandon,CAN,1942-02-25,MB,,,,,,19641965,56,11,72.0,N,Taylor,CAN,8451870,27,L,L,Ted Taylor,174.0
13,Hearst,CAN,1942-03-02,ON,,,,,,19621963,64,10,72.0,N,Larose,CAN,8447330,23,R,R,Claude Larose,180.0
13,Winnipeg,CAN,1936-07-18,MB,,,,,,19631964,78,2,74.0,N,Harris,CAN,8446717,15,D,L,Ted Harris,183.0
28,MacNutt,CAN,1938-03-29,SK,,,,,,19621963,59,5,73.0,N,Rupp,CAN,8448606,33,D,L,Duane Rupp,195.0
3,Montréal,CAN,1950-06-11,QC,,,12.0,1.0,1970.0,19701971,62,1,70.0,N,Lajeunesse,CAN,8447286,4,D,L,Serge Lajeunesse,185.0
44,Sarnia,CAN,1940-07-04,ON,,,,,,19611962,76,7,68.0,N,Stapleton,CAN,8449159,51,D,L,Pat Stapleton,180.0
0,Moose Jaw,CAN,1942-02-16,SK,,,,,,19671968,2,0,70.0,N,Swarbrick,CAN,8449210,0,R,R,George Swarbrick,175.0
16,Sault Ste. Marie,CAN,1938-07-12,ON,,,,,,19621963,66,3,70.0,N,Ravlich,CAN,8448249,19,D,L,Matt Ravlich,185.0
17,Schumacher,CAN,1932-10-05,ON,,,,,,19521953,69,21,71.0,N,Prentice,CAN,8448191,38,L,L,Dean Prentice,180.0
0,Hamilton,CAN,1944-05-27,ON,,,,,,19671968,5,0,69.0,N,McCann,CAN,8447672,0,C,L,Rick McCann,178.0
5,North Battleford,CAN,1943-10-14,SK,,,,,,19631964,74,4,71.0,N,Krake,CAN,8447234,9,C,R,Skip Krake,170.0
52,Port Alfred,CAN,1939-01-22,QC,,,,,,19591960,76,11,70.0,N,Tremblay,CAN,8451960,63,D,L,J.C. Tremblay,169.0
13,Asbestos,CAN,1947-04-15,QC,,,,,,19651966,75,15,70.0,N,Marcotte,CAN,8449138,28,L,L,Don Marcotte,182.0
32,Noranda,CAN,1947-09-23,QC,,,,,,19681969,78,21,68.0,N,Bordeleau,CAN,8445126,53,C,L,Christian Bordeleau,172.0
10,Goderich,CAN,1946-02-25,ON,,,,,,19651966,77,2,71.0,N,Doak,CAN,8446434,12,D,R,Gary Doak,175.0
0,Delhi,CAN,1948-01-29,ON,,,,,,19691970,16,0,70.0,N,Boughner,CAN,8445139,0,L,L,Barry Boughner,180.0
11,Winnipegosis,CAN,1944-10-01,MB,,,,,,19691970,66,15,71.0,N,Johnson,CAN,8447094,26,C,L,Danny Johnson,170.0
18,Winnipeg,CAN,1944-12-08,MB,,,,,,19631964,76,20,74.0,N,Irvine,CAN,8447021,38,L,L,Ted Irvine,195.0
7,Regina,CAN,1942-10-09,SK,,,,,,19641965,73,6,70.0,N,Peters,CAN,8448135,13,C,L,Garry Peters,185.0
1,Toronto,CAN,1950-08-13,ON,,,63.0,5.0,1970.0,19701971,5,0,71.0,N,Cardwell,CAN,8445325,1,L,L,Steve Cardwell,190.0
19,Saskatoon,CAN,1939-03-17,SK,,,,,,19701971,57,13,70.0,N,Schmautz,CAN,8448924,32,R,R,Cliff Schmautz,165.0
1,Calgary,CAN,1948-09-15,AB,,,,,,19701971,11,0,72.0,N,Liddington,CAN,8447487,1,L,L,Bob Liddington,175.0
18,Saskatoon,CAN,1948-09-15,SK,,,,,,19691970,74,13,68.0,N,Pinder,CAN,8448153,31,L,R,Gerry Pinder,165.0
4,Riverton,CAN,1950-04-23,MB,,,3.0,1.0,1970.0,19701971,23,2,72.0,N,Leach,CAN,8448729,6,R,R,Reggie Leach,180.0
0,Allan,CAN,1949-05-29,SK,,,28.0,3.0,1969.0,19701971,1,0,72.0,N,Brossart,CAN,8445179,0,D,L,Willie Brossart,190.0
15,Lloydminster,CAN,1948-09-28,SK,,,1.0,1.0,1966.0,19671968,68,5,71.0,N,Gibbs,CAN,8447154,20,D,R,Barry Gibbs,195.0
31,Toronto,CAN,1946-09-03,ON,,,21.0,4.0,1963.0,19681969,77,24,74.0,N,Meehan,CAN,8447829,55,C,L,Gerry Meehan,200.0
5,Hull,CAN,1941-04-01,QC,,,,,,19681969,61,19,68.0,N,Trottier,CAN,8449265,24,R,R,Guy Trottier,165.0
29,Rouyn,CAN,1939-12-16,QC,,,,,,19601961,79,13,70.0,N,Connelly,CAN,8445521,42,C,R,Wayne Connelly,170.0
51,Trois-Rivières,CAN,1931-08-31,QC,,,,,,19501951,70,25,75.0,Y,Beliveau,CAN,8445408,76,C,L,Jean Beliveau,205.0
13,Ottawa,CAN,1950-01-26,ON,,,20.0,2.0,1970.0,19701971,57,0,71.0,N,Barrett,CAN,8445274,13,D,L,Fred Barrett,195.0
29,Montréal,CAN,1948-03-18,QC,,,,,,19681969,78,15,72.0,Y,Lapointe,CAN,8448694,44,D,L,Guy Lapointe,205.0
0,Summerside,CAN,1950-05-28,PE,,,22.0,2.0,1970.0,19701971,1,0,69.0,N,Thompson,CAN,8451892,0,L,L,Errol Thompson,185.0
1,Sudbury,CAN,1949-11-29,ON,,,38.0,4.0,1969.0,19701971,21,1,71.0,N,Labre,CAN,8448595,2,D,L,Yvon Labre,190.0
7,Niagara Falls,CAN,1949-01-01,ON,,,,,,19691970,39,14,73.0,N,Roberto,CAN,8448353,21,R,R,Phil Roberto,190.0
3,Stratford,CAN,1945-10-02,ON,,,,,,19681969,34,4,70.0,N,Monteith,CAN,8447885,7,L,L,Hank Monteith,170.0
18,Ottawa,CAN,1943-07-13,ON,,,,,,19671968,76,11,73.0,N,Collins,CAN,8445505,29,R,R,Bill Collins,178.0
11,Saskatoon,CAN,1940-05-27,SK,,,,,,19661967,77,0,70.0,N,Van Impe,CAN,8449299,11,D,L,Ed Van Impe,205.0
17,Hamilton,CAN,1932-12-28,ON,,,,,,19521953,46,3,73.0,Y,Howell,CAN,8446926,20,D,L,Harry Howell,195.0
9,Kingston,CAN,1949-08-27,ON,,,29.0,3.0,1969.0,19691970,43,11,70.0,N,O'Donoghue,CAN,8448047,20,R,R,Don O'Donoghue,180.0
6,Verdun,CAN,1949-01-24,QC,,,,,,19691970,39,10,70.0,N,Charron,CAN,8446044,16,C,L,Guy Charron,170.0
30,Kincardine,CAN,1943-01-28,ON,,,,,,19621963,72,30,71.0,N,Henderson,CAN,8447730,60,L,R,Paul Henderson,180.0
0,Toronto,CAN,1947-01-01,ON,,,,,,19691970,2,0,70.0,N,Stanfield,CAN,8449151,0,C,L,Jim Stanfield,160.0
3,Kirkland Lake,CAN,1945-07-06,ON,,,,,,19671968,36,0,69.0,N,Plager,CAN,8448157,3,D,R,Bill Plager,175.0
1,Kirkland Lake,CAN,1942-11-30,ON,,,,,,19681969,41,2,72.0,N,Heiskala,CAN,8446765,3,L,L,Earl Heiskala,185.0
0,Trois-Rivières,CAN,1948-12-31,QC,,,,,,19701971,5,0,68.0,N,Robert,CAN,8450894,0,R,R,Rene Robert,165.0
15,Fort St. James,CAN,1949-09-03,BC,,,55.0,5.0,1969.0,19691970,50,9,70.0,N,Spencer,CAN,8451614,24,L,L,Brian Spencer,185.0
32,Cudworth,CAN,1936-09-07,SK,,,,,,19601961,52,21,74.0,N,Kurtenbach,CAN,8447252,53,C,L,Orland Kurtenbach,180.0
8,Kitchener,CAN,1950-09-18,ON,,,8.0,1.0,1970.0,19701971,49,10,72.0,Y,Sittler,CAN,8451386,18,C,L,Darryl Sittler,190.0
8,Toronto,CAN,1946-08-29,ON,,,,,,19691970,54,0,73.0,N,Glennie,CAN,8447218,8,D,L,Brian Glennie,197.0
34,Niagara Falls,CAN,1946-06-16,ON,,,,,,19651966,71,29,72.0,N,Sanderson,CAN,8448671,63,C,L,Derek Sanderson,185.0
10,North Battleford,CAN,1949-07-08,SK,,,16.0,2.0,1969.0,19691970,70,4,70.0,N,Hoganson,CAN,8447930,14,D,L,Dale Hoganson,190.0
23,Brandon,CAN,1947-01-07,MB,,,,,,19681969,56,7,70.0,N,Fairbairn,CAN,8446187,30,R,R,Bill Fairbairn,170.0
65,Edmonton,CAN,1935-05-12,AB,,,,,,19551956,78,51,72.0,Y,Bucyk,CAN,8445240,116,L,L,Johnny Bucyk,215.0
12,London,CAN,1944-04-22,ON,,,,,,19641965,51,1,75.0,N,Jarrett,CAN,8447045,13,D,L,Doug Jarrett,205.0
24,Sudbury,CAN,1946-08-04,ON,,,,,,19651966,69,22,75.0,N,Carleton,CAN,8445327,46,L,L,Wayne Carleton,212.0
6,Victoriaville,CAN,1945-01-03,QC,,,,,,19661967,43,3,71.0,N,Lemieux,CAN,8447453,9,L,L,Real Lemieux,180.0
19,Charlottetown,CAN,1943-03-07,PE,,,,,,19701971,76,22,70.0,N,MacMillan,CAN,8447577,41,R,L,Billy MacMillan,185.0
6,Kamloops,CAN,1943-11-22,BC,,,,,,19651966,32,2,75.0,N,Marshall,CAN,8449206,8,D,L,Bert Marshall,205.0
11,Perth,CAN,1935-05-16,ON,,,,,,19541955,77,6,70.0,N,Smith,CAN,8449074,17,R,R,Floyd Smith,180.0
14,St. Boniface,CAN,1940-01-02,MB,,,,,,19631964,74,19,73.0,N,Labossiere,CAN,8447265,33,C,R,Gord Labossiere,190.0
19,Toronto,CAN,1942-09-03,ON,,,,,,19601961,75,15,68.0,N,Jarrett,CAN,8447048,34,L,L,Gary Jarrett,170.0
29,Floral,CAN,1928-03-31,SK,,,,,,19461947,63,23,72.0,Y,Howe,CAN,8448000,52,R,R,Gordie Howe,205.0
37,St. Boniface,CAN,1940-03-23,MB,,,,,,19601961,78,5,70.0,N,Green,CAN,8447406,42,D,R,Ted Green,200.0
9,Toronto,CAN,1938-10-21,ON,,,,,,19571958,19,2,69.0,N,Brewer,CAN,8445696,11,D,L,Carl Brewer,180.0
16,Montréal,CAN,1934-08-30,QC,,,,,,19551956,76,20,69.0,N,Gendron,CAN,8446577,36,L,L,Jean-Guy Gendron,165.0
6,Kirkland Lake,CAN,1949-08-14,ON,,,5.0,1.0,1969.0,19691970,20,2,70.0,N,Redmond,CAN,8450737,8,D,L,Dick Redmond,165.0
28,Padoue,CAN,1947-04-29,QC,,,5.0,1.0,1967.0,19681969,77,23,73.0,N,Bernier,CAN,8445446,51,C,R,Serge Bernier,190.0
5,Weymouth,USA,1949-01-11,MA,,,32.0,3.0,1969.0,19691970,29,6,67.0,N,Sheehan,USA,8449004,11,C,L,Bobby Sheehan,155.0
76,Sault Ste. Marie,CAN,1942-02-20,ON,,,,,,19631964,78,76,73.0,Y,Esposito,CAN,8446722,152,C,L,Phil Esposito,205.0
7,Kitchener,CAN,1947-03-31,ON,,,,,,19701971,29,1,72.0,N,Miller,CAN,8447872,8,C,L,Tom Miller,187.0
10,Regina,CAN,1945-12-04,SK,,,,,,19691970,34,8,67.0,N,Huck,CAN,8446933,18,C,L,Fran Huck,165.0
31,Winnipeg,CAN,1943-08-25,MB,,,,,,19631964,78,18,73.0,N,Stemkowski,CAN,8449179,49,C,L,Pete Stemkowski,196.0
13,Kirkland Lake,CAN,1937-02-05,ON,,,,,,19541955,73,3,72.0,N,Hillman,CAN,8446864,16,D,L,Larry Hillman,185.0
18,Toronto,CAN,1948-10-16,ON,,,6.0,1.0,1966.0,19681969,57,20,71.0,N,Atkinson,CAN,8444984,38,R,R,Steve Atkinson,170.0
9,Wetaskiwin,CAN,1933-12-02,AB,,,,,,19591960,70,4,70.0,N,Fonteyne,CAN,8446342,13,L,L,Val Fonteyne,160.0
5,Brandon,CAN,1947-04-14,MB,,,,,,19691970,64,2,74.0,N,Brown,CAN,8445710,7,D,L,Larry Brown,210.0
8,Vanier,CAN,1947-11-12,QC,,,19.0,4.0,1964.0,19681969,44,8,71.0,N,Leclerc,CAN,8447362,16,R,R,Rene Leclerc,165.0
37,Kirkland Lake,CAN,1948-10-04,ON,,,19.0,4.0,1966.0,19681969,78,30,70.0,N,Webster,CAN,8452360,67,R,R,Tom Webster,170.0
32,Winnipeg,CAN,1941-05-23,MB,,,,,,19621963,76,16,71.0,N,Hextall Jr.,CAN,8446846,48,C,L,Bryan Hextall Jr.,185.0
4,Lindsay,CAN,1950-01-03,ON,,,4.0,1.0,1970.0,19701971,26,2,71.0,N,MacLeish,CAN,8448982,6,C,L,Rick MacLeish,185.0
5,Winnipeg,CAN,1936-02-18,MB,,,,,,19581959,20,0,75.0,N,McDonald,CAN,8447744,5,L,L,Ab McDonald,192.0
1,Eriksdale,CAN,1950-05-16,MB,,,21.0,2.0,1970.0,19701971,15,2,72.0,N,Stewart,CAN,8449185,3,L,L,John Stewart,180.0
4,Toronto,CAN,1947-05-28,ON,,,,,,19701971,41,4,74.0,N,O'Shea,CAN,8448069,8,R,R,Kevin O'Shea,205.0
22,Winnipeg,CAN,1941-08-18,MB,,,,,,19641965,78,4,72.0,N,Woytowich,CAN,8449603,26,D,R,Bob Woytowich,185.0
24,Big River,CAN,1940-11-28,SK,,,,,,19621963,77,8,74.0,N,Neilson,CAN,8447996,32,D,L,Jim Neilson,205.0
19,Jansen,CAN,1932-11-27,SK,,,,,,19591960,50,15,70.0,N,Schinkel,CAN,8448923,34,R,R,Ken Schinkel,172.0
6,Edmonton,CAN,1945-07-19,AB,,,,,,19661967,78,14,72.0,N,Cameron,CAN,8445313,20,R,R,Craig Cameron,200.0
26,Ottawa,CAN,1946-12-01,ON,,,17.0,3.0,1963.0,19651966,68,4,71.0,N,McKenny,CAN,8449476,30,D,R,Jim McKenny,180.0
26,Newton Robinson,CAN,1936-03-31,ON,,,,,,19561957,59,17,71.0,Y,Pulford,CAN,8448227,43,L,L,Bob Pulford,188.0
3,Montréal,CAN,1946-08-27,QC,,,,,,19701971,10,0,72.0,N,Burns,CAN,8445292,3,L,L,Robin Burns,195.0
26,Chapleau,CAN,1943-12-19,ON,,,,,,19631964,71,14,71.0,N,Schock,CAN,8448937,40,C,L,Ron Schock,180.0
19,St-Odilon,CAN,1941-11-23,QC,,,,,,19671968,74,9,69.0,N,Nolet,CAN,8448031,28,R,R,Simon Nolet,185.0
22,Sollested,DNK,1943-02-28,,,,,,,19651966,78,10,70.0,N,Popiel,DNK,8448178,32,D,L,Poul Popiel,175.0
0,Toronto,CAN,1949-04-01,ON,,,3.0,1.0,1966.0,19691970,8,0,69.0,N,Caffery,CAN,8445304,0,C,R,Terry Caffery,165.0
36,Flin Flon,CAN,1949-08-13,MB,,,17.0,2.0,1969.0,19691970,77,27,70.0,Y,Clarke,CAN,8446098,63,C,L,Bobby Clarke,185.0
16,Montréal,CAN,1945-09-25,QC,,,,,,19661967,42,10,73.0,N,Vadnais,CAN,8452140,26,D,L,Carol Vadnais,185.0
2,Moose Jaw,CAN,1946-02-18,SK,,,,,,19681969,23,1,70.0,N,Wiste,CAN,8449594,3,C,L,Jim Wiste,185.0
46,High River,CAN,1937-12-12,AB,,,,,,19581959,65,31,69.0,N,McKenzie,CAN,8449494,77,R,R,John McKenzie,175.0
1,Fort William,CAN,1948-12-02,ON,,,,,,19701971,3,0,73.0,N,Stewart,CAN,8449191,1,C,L,Ralph Stewart,190.0
10,Cap-de-la-Madeleine,CAN,1939-05-04,QC,,,,,,19601961,57,5,72.0,N,Rochefort,CAN,8448427,15,R,R,Leon Rochefort,185.0
0,Steinbach,CAN,1944-03-18,MB,,,,,,19701971,1,0,70.0,N,Block,CAN,8445100,0,D,L,Ken Block,191.0
21,North Sydney,CAN,1941-07-31,NS,,,,,,19651966,56,12,70.0,N,Andrea,CAN,8444934,33,R,L,Paul Andrea,174.0
23,Sudbury,CAN,1939-09-10,ON,,,,,,19631964,58,22,72.0,N,Pappin,CAN,8448085,45,R,R,Jim Pappin,190.0
14,Dryden,CAN,1941-12-24,ON,,,,,,19631964,71,0,68.0,N,Muloin,CAN,8447906,14,D,L,Wayne Muloin,175.0
3,Hull,CAN,1949-03-25,QC,,,,,,19701971,4,1,70.0,N,Potvin,CAN,8450508,4,D,R,Jean Potvin,187.0
34,Belleville,CAN,1940-09-19,ON,,,,,,19611962,78,25,73.0,N,Westfall,CAN,8449384,59,R,R,Ed Westfall,197.0
21,Toronto,CAN,1939-08-26,ON,,,,,,19671968,67,4,74.0,N,White,CAN,8449389,25,D,R,Bill White,195.0
0,Lindsay,CAN,1942-03-20,ON,,,,,,19671968,1,0,71.0,N,Speer,CAN,8449131,0,D,L,Bill Speer,205.0
2,Port Hope,CAN,1949-06-10,ON,,,14.0,2.0,1969.0,19701971,27,3,72.0,N,O'Brien,CAN,8448040,5,D,L,Dennis O'Brien,195.0
0,Sudbury,CAN,1946-01-06,ON,,,,,,19701971,2,0,72.0,N,Cook,CAN,8445530,0,R,R,Bob Cook,190.0
26,Point Anne,CAN,1944-11-19,ON,,,,,,19641965,78,40,71.0,N,Hull,CAN,8446967,66,L,L,Dennis Hull,198.0
0,Quebec City,CAN,1941-08-30,QC,,,,,,19631964,12,0,71.0,N,McMahon Jr.,CAN,8447807,0,D,L,Mike McMahon Jr.,180.0
46,Lac St. Jean,CAN,1940-10-03,QC,,,,,,19601961,78,26,73.0,Y,Ratelle,CAN,8450646,72,C,L,Jean Ratelle,175.0
17,Parry Sound,CAN,1943-12-04,ON,,,,,,19671968,59,14,71.0,N,Sabourin,CAN,8448613,31,R,R,Gary Sabourin,180.0
31,Winnipeg,CAN,1943-04-17,MB,,,,,,19681969,78,21,71.0,N,Hextall,CAN,8447774,52,C,L,Dennis Hextall,175.0
10,Bowmanville,CAN,1943-06-17,ON,,,,,,19671968,30,1,72.0,N,Hughes,CAN,8446959,11,D,L,Brent Hughes,205.0
24,Shawinigan Falls,CAN,1945-12-18,QC,,,,,,19681969,78,21,70.0,N,Pronovost,CAN,8450566,45,R,R,Jean Pronovost,165.0
20,Kirkland Lake,CAN,1941-03-26,ON,,,,,,19671968,69,4,71.0,N,Plager,CAN,8448155,24,D,L,Barclay Plager,175.0
1,Montmartre,CAN,1941-11-28,SK,,,,,,19671968,12,0,68.0,N,Beaudin,CAN,8445038,1,R,R,Norm Beaudin,165.0
5,Rouyn,CAN,1938-02-01,QC,,,,,,19681969,64,4,71.0,N,Blackburn,CAN,8445083,9,D,L,Bob Blackburn,198.0
3,Campbell River,CAN,1936-11-13,BC,,,,,,19581959,20,1,73.0,N,Lunde,CAN,8447527,4,C,R,Len Lunde,194.0
26,Togo,CAN,1936-12-11,SK,,,,,,19591960,78,14,68.0,N,Hampson,CAN,8447496,40,C,L,Ted Hampson,173.0
10,Kenogami,CAN,1945-12-05,QC,,,,,,19691970,40,4,72.0,N,Hardy,CAN,8446697,14,C,L,Joe Hardy,185.0
2,Vancouver,CAN,1949-09-07,BC,,,24.0,2.0,1969.0,19701971,10,0,73.0,N,Romanchych,CAN,8448438,2,R,R,Larry Romanchych,180.0
38,Noranda,CAN,1940-03-22,QC,,,,,,19601961,76,38,69.0,Y,Keon,CAN,8448468,76,C,L,Dave Keon,165.0
1,Lachine,CAN,1948-02-24,QC,,,,,,19681969,1,0,70.0,N,Lacombe,CAN,8448600,1,D,L,Francois Lacombe,185.0
2,Sudbury,CAN,1932-11-01,ON,,,,,,19531954,22,0,72.0,N,Arbour,CAN,8444955,2,D,L,Al Arbour,180.0
2,Trois-Rivières,CAN,1949-07-27,QC,,,8.0,1.0,1969.0,19701971,7,1,72.0,N,Dupont,CAN,8446530,3,D,L,Andre Dupont,200.0
0,Moncton,CAN,1950-06-14,NB,,,89.0,7.0,1970.0,19701971,4,0,68.0,N,Geldart,CAN,8446576,0,D,L,Gary Geldart,160.0
30,Cowan,CAN,1937-09-27,MB,,,,,,19651966,68,11,68.0,N,Boyer,CAN,8445151,41,C,L,Wally Boyer,165.0
62,Birmingham,GBR,1944-06-25,,,,,,,19641965,78,43,74.0,N,Hodge,GBR,8447892,105,R,R,Ken Hodge,214.0
11,Fort William,CAN,1933-12-25,ON,,,,,,19541955,67,3,74.0,N,Cahan,CAN,8445305,14,D,R,Larry Cahan,222.0
5,Kingston,CAN,1945-03-27,ON,,,,,,19641965,64,1,70.0,N,Selby,CAN,8448966,6,L,L,Brit Selby,175.0
8,Fredericton,CAN,1950-04-02,NB,,,17.0,2.0,1970.0,19701971,59,12,72.0,N,Harvey,CAN,8446729,20,R,R,Buster Harvey,185.0
5,Saskatoon,CAN,1945-03-28,SK,,,,,,19671968,26,5,68.0,N,Schmautz,CAN,8451204,10,R,R,Bobby Schmautz,171.0
13,Detroit,USA,1942-10-28,MI,,,,,,19651966,78,4,74.0,N,Roberts,USA,8448354,17,R,R,Doug Roberts,212.0
24,Haliburton,CAN,1949-08-26,ON,,,18.0,2.0,1969.0,19701971,78,8,75.0,N,Stackhouse,CAN,8451624,32,D,R,Ron Stackhouse,210.0
7,Kirkland Lake,CAN,1938-11-13,ON,,,,,,19611962,69,5,73.0,N,Hillman,CAN,8446865,12,D,R,Wayne Hillman,205.0
21,Regina,CAN,1940-01-27,SK,,,,,,19621963,78,1,73.0,N,Harper,CAN,8447568,22,D,R,Terry Harper,200.0
18,Cochrane,CAN,1930-01-12,ON,,,,,,19491950,78,2,70.0,Y,Horton,CAN,8446917,20,D,R,Tim Horton,180.0
29,Montréal,CAN,1932-03-23,QC,,,,,,19511952,62,20,70.0,N,Marshall,CAN,8447620,49,L,L,Donnie Marshall,160.0
36,Drummondville,CAN,1943-11-22,QC,,,,,,19631964,65,37,67.0,Y,Cournoyer,CAN,8446200,73,R,L,Yvan Cournoyer,178.0
30,Granby,CAN,1949-06-12,QC,,,2.0,1.0,1969.0,19691970,76,19,72.0,N,Tardif,CAN,8451856,49,L,L,Marc Tardif,178.0
6,Niagara Falls,CAN,1945-09-28,ON,,,,,,19651966,66,1,71.0,N,Arbour,CAN,8444966,7,D,L,John Arbour,195.0
0,Schumacher,CAN,1946-05-15,ON,,,,,,19701971,2,0,69.0,N,Mair,CAN,8447589,0,D,R,Jim Mair,170.0
42,Noranda,CAN,1950-10-19,QC,,,2.0,1.0,1970.0,19701971,78,14,73.0,N,Tallon,CAN,8451853,56,D,L,Dale Tallon,200.0
1,Winnipeg,CAN,1950-05-02,MB,,,16.0,2.0,1970.0,19701971,7,0,71.0,N,Hargreaves,CAN,8446698,1,D,R,Jim Hargreaves,195.0
2,Detroit,USA,1946-03-11,MI,,,,,,19701971,24,0,73.0,N,Niekamp,USA,8448010,2,D,R,Jim Niekamp,185.0
34,Canora,CAN,1946-10-01,SK,,,,,,19691970,72,16,73.0,N,Koroll,CAN,8448526,50,R,R,Cliff Koroll,195.0
29,Lindsay,CAN,1945-01-08,ON,,,,,,19631964,78,24,69.0,N,Ellis,CAN,8446668,53,R,R,Ron Ellis,195.0
1,New Glasgow,CAN,1941-08-30,NS,,,,,,19611962,10,0,71.0,N,MacDonald,CAN,8447536,1,L,R,Lowell MacDonald,185.0
